Entry Date,ID,Exit Date,Pages Viewed,Conversion
2015-02-24 08:39:22,1144510260919576576,2015-02-24 08:39:22,1,No
2015-02-24 08:39:58,1851476018578940928,2015-02-24 08:42:28,10,No
2015-02-24 08:42:23,8572980494765849600,2015-02-24 08:42:38,1,No
2015-02-24 08:51:42,7448455308346141696,2015-02-24 08:53:14,4,No
2015-02-24 08:54:59,3634671544897256448,2015-02-24 08:54:59,1,No
2015-02-24 09:01:20,1940629522916753408,2015-02-24 09:02:27,9,No
2015-02-24 09:03:14,2910472043685524480,2015-02-24 09:03:27,1,No
2015-02-24 09:04:57,4457121820678163456,2015-02-24 09:05:06,1,No
2015-02-24 09:11:16,1925760942244867072,2015-02-24 09:12:01,1,No
2015-02-24 09:11:18,2194695525597505536,2015-02-24 09:18:21,10,No
2015-02-24 09:12:33,8085585251183230976,2015-02-24 09:12:43,1,No
2015-02-24 09:14:15,5961972188750136320,2015-02-24 09:17:57,6,No
2015-02-24 09:14:11,2493792205852244992,2015-02-24 09:15:27,9,No
2015-02-24 09:21:40,8245264996379442176,2015-02-24 09:21:48,1,No
2015-02-24 09:22:24,9100025520909620224,2015-02-24 09:24:09,9,No
2015-02-24 09:27:21,1958803016530239488,2015-02-24 09:31:01,9,No
2015-02-24 09:28:07,2695112716746698752,2015-02-24 09:30:19,4,No
2015-02-24 09:28:48,156673353290399744,2015-02-24 09:28:49,1,No
2015-02-24 09:33:57,2971711999405734912,2015-02-24 09:37:08,9,No
2015-02-24 09:36:15,8225650847082440704,n/a,1,No
2015-02-24 09:36:02,7088553700053558272,2015-02-24 09:36:03,1,No
2015-02-24 09:37:22,5993588064311928832,n/a,1,No
2015-02-24 09:43:03,6981504395922599936,2015-02-24 09:43:12,1,No
2015-02-24 09:42:53,6104837507914707968,2015-02-24 09:43:06,1,No
2015-02-24 09:46:14,1881854003636962304,n/a,3,No
2015-02-24 09:47:45,8904268867616555008,2015-02-24 09:49:52,3,Yes
2015-02-24 09:51:14,793941990146851840,n/a,1,No
2015-02-24 09:54:14,675523001645166592,2015-02-24 09:54:22,1,No
2015-02-24 09:56:52,5701002751348120576,2015-02-24 09:59:24,6,Yes
2015-02-24 10:01:20,2145205400934117376,2015-02-24 10:03:03,8,No
2015-02-24 10:02:56,1460034914824809472,2015-02-24 10:04:20,2,No
2015-02-24 10:04:15,4471196167258609664,2015-02-24 10:06:21,9,No
2015-02-24 10:03:49,7206857321046062080,2015-02-24 10:03:50,1,No
2015-02-24 10:06:10,357001779632739328,2015-02-24 10:06:36,1,No
2015-02-24 10:06:50,798023581865656320,2015-02-24 10:09:17,10,No
2015-02-24 10:07:45,9214413879307581440,2015-02-24 10:07:55,1,No
2015-02-24 10:07:38,3920190603485685760,2015-02-24 10:10:02,15,Yes
2015-02-24 10:07:52,168449970061860864,2015-02-24 10:08:18,1,No
2015-02-24 10:08:35,7017774556564832256,2015-02-24 10:11:05,5,No
2015-02-24 10:10:23,3506040267027858432,2015-02-24 10:12:18,5,No
2015-02-24 10:11:22,7396156238940161024,n/a,4,No
2015-02-24 10:11:25,7562999022403391488,2015-02-24 10:11:26,1,No
2015-02-24 10:13:39,1415823313008603136,2015-02-24 10:14:39,1,No
2015-02-24 10:16:37,5726568623220600832,2015-02-24 10:19:01,4,No
2015-02-24 10:21:00,951847357296489472,2015-02-24 10:23:06,7,No
2015-02-24 10:23:10,743802980951280640,2015-02-24 10:23:12,1,No
2015-02-24 10:25:18,2785260441035940864,2015-02-24 10:25:21,1,No
2015-02-24 10:24:56,6355078524892407808,2015-02-24 10:25:02,1,No
2015-02-24 10:25:35,4949092158028791808,2015-02-24 10:25:37,1,No
2015-02-24 10:28:21,6365504565564681216,n/a,1,No
2015-02-24 10:32:45,3621831399840144384,2015-02-24 10:33:49,1,No
2015-02-24 10:35:17,5481285666671922176,2015-02-24 10:39:21,3,No
2015-02-24 10:37:37,1278198387975933952,2015-02-24 10:39:46,5,No
2015-02-24 10:44:57,267564950256930816,n/a,3,No
2015-02-24 10:48:11,6910197997617666048,2015-02-24 10:48:20,1,No
2015-02-24 10:50:48,2918001387744886784,2015-02-24 10:56:59,5,No
2015-02-24 10:51:12,1447064630192568320,2015-02-24 10:51:17,1,No
2015-02-24 10:52:00,8851824848424396800,2015-02-24 10:52:11,1,No
2015-02-24 10:54:16,2671288755263419392,2015-02-24 10:54:48,1,No
2015-02-24 10:55:16,1988798973854870528,2015-02-24 11:00:17,7,No
2015-02-24 10:56:37,3728606726608933888,2015-02-24 11:02:47,5,No
2015-02-24 10:57:03,8033949055684985856,2015-02-24 10:57:09,1,No
2015-02-24 11:01:08,2760241811670903808,2015-02-24 11:01:10,1,No
2015-02-24 11:01:06,1388289274755809280,2015-02-24 11:10:49,3,No
2015-02-24 11:04:37,5382681524687036416,2015-02-24 11:04:43,1,No
2015-02-24 11:05:57,6171000073361541120,2015-02-24 11:07:45,4,No
2015-02-24 11:06:51,6527925821834883072,2015-02-24 11:08:54,7,No
2015-02-24 11:07:17,2170108129201603584,n/a,1,No
2015-02-24 11:08:59,605070612438998016,2015-02-24 11:12:08,9,No
2015-02-24 11:11:20,7150392274329214976,2015-02-24 11:11:29,1,No
2015-02-24 11:14:59,3291975426470215680,2015-02-24 11:16:22,4,No
2015-02-24 11:17:04,9189169924664039424,2015-02-24 11:17:16,1,No
2015-02-24 11:17:48,467481581199399936,2015-02-24 11:20:08,9,No
2015-02-24 11:18:49,3186834967327602688,2015-02-24 11:19:50,9,No
2015-02-24 11:20:57,7488030308563292160,2015-02-24 11:22:11,8,No
2015-02-24 11:20:25,7904494588669379584,2015-02-24 11:20:47,1,No
2015-02-24 11:25:20,7200156025703268352,n/a,1,No
2015-02-24 11:26:17,3837256927039730688,2015-02-24 11:26:24,1,No
2015-02-24 11:26:06,6846807719690497024,2015-02-24 11:26:22,1,No
2015-02-24 11:27:32,4775202680174472192,2015-02-24 11:30:49,7,No
2015-02-24 11:27:33,6243987850189903872,2015-02-24 11:27:45,1,No
2015-02-24 11:28:29,5404289591157678080,2015-02-24 11:28:52,1,No
2015-02-24 11:31:08,2475435988169510912,2015-02-24 11:31:25,1,No
2015-02-24 11:35:34,8763807937037772800,2015-02-24 11:35:42,1,No
2015-02-24 11:37:29,1390622596388020224,2015-02-24 11:39:47,8,No
2015-02-24 11:38:27,8824892475644960768,2015-02-24 11:40:47,3,No
2015-02-24 11:39:09,8874082515510224896,2015-02-24 11:39:30,1,No
2015-02-24 11:43:03,2285618520601477120,n/a,4,No
2015-02-24 11:45:18,4960923699825432576,2015-02-24 11:53:08,9,No
2015-02-24 11:47:48,7863893815521333248,2015-02-24 11:51:22,9,No
2015-02-24 11:50:49,6972474943212209152,2015-02-24 11:51:02,1,No
2015-02-24 11:54:19,6996659337826768896,2015-02-24 12:00:20,3,No
2015-02-24 11:57:11,606089868880857088,2015-02-24 11:59:30,19,Yes
2015-02-24 11:58:35,8712449488470427648,2015-02-24 12:00:54,10,No
2015-02-24 12:00:05,7022155500328335360,2015-02-24 12:01:26,3,No
2015-02-24 12:02:54,4453774874753059840,2015-02-24 12:04:19,4,No
2015-02-24 12:02:29,2441031144723637248,2015-02-24 12:03:46,9,No
2015-02-24 12:03:05,2704891907760485376,2015-02-24 12:03:13,1,No
2015-02-24 12:03:49,7331380236410101760,2015-02-24 12:03:51,1,No
2015-02-24 12:03:15,8360709073509713920,2015-02-24 12:06:55,10,No
2015-02-24 12:04:49,6059242555781615616,2015-02-24 12:08:31,7,No
2015-02-24 12:04:17,2046523349616407552,2015-02-24 12:04:18,1,No
2015-02-24 12:05:20,5696085269235926016,2015-02-24 12:05:49,1,No
2015-02-24 12:07:30,7712646130469476352,2015-02-24 12:07:31,1,No
2015-02-24 12:12:42,8753885656018570240,2015-02-24 12:16:27,8,No
2015-02-24 12:14:02,8406612458524298240,2015-02-24 12:15:31,7,No
2015-02-24 12:15:40,9127676297481878528,2015-02-24 12:17:35,8,No
2015-02-24 12:17:52,4826510855111051264,2015-02-24 12:20:44,6,No
2015-02-24 12:22:33,9076421628933993472,n/a,4,No
2015-02-24 12:23:31,4997862455884848128,2015-02-24 12:25:57,2,No
2015-02-24 12:25:02,5194398842462381056,2015-02-24 12:26:22,9,No
2015-02-24 12:26:08,6084152733153287168,2015-02-24 12:29:17,11,Yes
2015-02-24 12:27:20,396331796577605632,2015-02-24 12:27:21,1,No
2015-02-24 12:26:51,9064000036586727424,2015-02-24 12:28:25,4,No
2015-02-24 12:27:10,7981575732154717184,2015-02-24 12:27:11,1,No
2015-02-24 12:30:00,3987171768775140352,2015-02-24 12:30:07,1,No
2015-02-24 12:31:51,3054069930853340160,2015-02-24 12:34:56,4,No
2015-02-24 12:32:22,4760326568680004608,2015-02-24 12:36:48,9,No
2015-02-24 12:35:58,5595068990309473280,2015-02-24 12:38:45,8,No
2015-02-24 12:35:50,8912160217470995456,n/a,1,No
2015-02-24 12:39:39,4308628596154498048,2015-02-24 12:39:41,1,No
2015-02-24 12:41:11,4976844862963034112,2015-02-24 12:43:04,1,No
2015-02-24 12:43:05,1635257274169687040,2015-02-24 12:43:10,1,No
2015-02-24 12:45:23,7660400728424537088,2015-02-24 12:49:22,4,No
2015-02-24 12:45:22,3315821843069739008,2015-02-24 12:46:58,2,No
2015-02-24 12:51:20,7036348564820236288,2015-02-24 12:56:25,1,No
2015-02-24 12:51:44,1661539901191641088,2015-02-24 12:51:57,1,No
2015-02-24 12:54:31,6968899516357451776,2015-02-24 12:58:52,9,No
2015-02-24 12:56:42,7474970008879090688,2015-02-24 12:56:59,1,No
2015-02-24 12:58:06,8310266814359904256,2015-02-24 12:59:15,5,No
2015-02-24 12:58:46,3204332642776167424,2015-02-24 13:00:56,5,No
2015-02-24 12:59:05,6434981778228120576,2015-02-24 13:01:34,9,No
2015-02-24 13:00:36,8834337907886490624,2015-02-24 13:00:36,1,No
2015-02-24 13:01:08,8079431964336778240,2015-02-24 13:02:20,8,No
2015-02-24 13:02:02,5896358493411790848,2015-02-24 13:02:28,1,No
2015-02-24 13:01:49,5799904502420142080,2015-02-24 13:07:47,7,No
2015-02-24 13:04:06,1448075263804866560,2015-02-24 13:10:57,3,No
2015-02-24 13:08:37,4396061254552504320,2015-02-24 13:11:36,1,No
2015-02-24 13:08:10,5138262785820246016,2015-02-24 13:10:08,1,No
2015-02-24 13:12:49,8724647488003416064,2015-02-24 13:13:03,1,No
2015-02-24 13:15:00,2647803598111967232,2015-02-24 13:19:36,3,No
2015-02-24 13:14:30,2796750668141670400,2015-02-24 13:14:39,1,No
2015-02-24 13:17:02,4031513331043151872,2015-02-24 13:17:12,1,No
2015-02-24 13:21:33,4696242734418836480,2015-02-24 13:21:40,1,No
2015-02-24 13:22:00,8502976683955637248,2015-02-24 13:24:18,2,No
2015-02-24 13:23:34,4640451240752102400,2015-02-24 13:23:35,1,No
2015-02-24 13:26:04,5935581461669794816,2015-02-24 13:27:06,3,No
2015-02-24 13:27:23,4684652501296003072,2015-02-24 13:28:47,6,No
2015-02-24 13:28:28,8314847975548028928,2015-02-24 13:33:22,3,No
2015-02-24 13:27:46,6915214145988780032,2015-02-24 13:29:39,20,Yes
2015-02-24 13:27:58,407278432375243776,2015-02-24 13:27:58,1,No
2015-02-24 13:28:26,6651041518078202880,2015-02-24 13:28:39,1,No
2015-02-24 13:32:37,8503728851057668096,2015-02-24 13:32:43,1,No
2015-02-24 13:32:48,2588123381514361856,2015-02-24 13:32:50,1,No
2015-02-24 13:35:02,7959287761513289728,2015-02-24 13:37:57,5,No
2015-02-24 13:36:50,4466925176992209920,n/a,4,Yes
2015-02-24 13:37:14,112544295751510016,2015-02-24 13:37:37,1,No
2015-02-24 13:39:51,4060482032039031808,2015-02-24 13:39:59,1,No
2015-02-24 13:43:51,4789652882723748864,2015-02-24 13:46:05,9,No
2015-02-24 13:48:32,2922790493886059520,2015-02-24 13:50:20,3,No
2015-02-24 13:52:37,7697207555915862016,2015-02-24 14:01:29,11,Yes
2015-02-24 13:56:54,7539369043731982336,2015-02-24 13:57:09,1,No
2015-02-24 14:00:07,4376226959092702208,2015-02-24 14:01:17,7,No
2015-02-24 14:00:59,8377027482811570176,2015-02-24 14:06:57,6,No
2015-02-24 14:04:42,488596276737045504,2015-02-24 14:04:49,1,No
2015-02-24 14:06:15,8821169050832490496,2015-02-24 14:06:34,1,No
2015-02-24 14:05:58,4671682378221847552,2015-02-24 14:09:08,8,No
2015-02-24 14:07:30,7155171650896257024,2015-02-24 14:11:15,8,No
2015-02-24 14:09:14,3209751016749411328,2015-02-24 14:11:18,5,No
2015-02-24 14:08:39,2727963822738023424,2015-02-24 14:09:52,1,No
2015-02-24 14:09:12,4358160373514624000,2015-02-24 14:12:25,7,No
2015-02-24 14:09:43,9152002381832810496,n/a,8,No
2015-02-24 14:15:26,7056688818134561792,2015-02-24 14:15:47,1,No
2015-02-24 14:15:49,1340988770247072768,n/a,2,No
2015-02-24 14:15:37,3385670481103754240,2015-02-24 14:20:02,10,No
2015-02-24 14:20:05,7385419785710039040,2015-02-24 14:20:11,1,No
2015-02-24 14:20:31,5091641589503384576,2015-02-24 14:20:35,1,No
2015-02-24 14:20:12,7868563031074342912,2015-02-24 14:21:18,6,No
2015-02-24 14:20:57,7274359350297078784,2015-02-24 14:25:18,10,No
2015-02-24 14:21:25,179831811845426176,2015-02-24 14:21:38,1,No
2015-02-24 14:23:11,7753375529247993856,2015-02-24 14:25:30,3,No
2015-02-24 14:24:34,9193513233557888000,2015-02-24 14:25:41,5,No
2015-02-24 14:26:20,5774954711498478592,2015-02-24 14:27:38,4,No
2015-02-24 14:28:34,1602067682258008064,2015-02-24 14:28:35,1,No
2015-02-24 14:29:41,3359840398052208640,2015-02-24 14:29:42,1,No
2015-02-24 14:33:51,4208506695316822016,2015-02-24 14:36:33,10,No
2015-02-24 14:34:12,3053070966294129664,2015-02-24 14:35:55,8,No
2015-02-24 14:35:20,2758523100088055808,n/a,1,No
2015-02-24 14:34:17,2801502398747341824,2015-02-24 14:34:27,1,No
2015-02-24 14:39:39,2604326433690103808,2015-02-24 14:42:01,1,No
2015-02-24 14:44:28,7426046377897746432,2015-02-24 14:45:48,1,No
2015-02-24 14:46:12,3205793301197501440,2015-02-24 14:53:57,10,No
2015-02-24 14:48:40,1405679425412343808,2015-02-24 14:48:41,1,No
2015-02-24 14:47:16,4670371644143616000,n/a,9,No
2015-02-24 14:48:42,5929575747774868480,2015-02-24 14:50:26,4,No
2015-02-24 14:50:16,5396845572561038336,2015-02-24 14:51:47,1,No
2015-02-24 14:53:07,669913371632178176,2015-02-24 14:53:08,1,No
2015-02-24 14:52:59,2332021630497694720,2015-02-24 14:55:34,7,Yes
2015-02-24 14:56:38,6567743251751036928,2015-02-24 15:00:30,1,No
2015-02-24 14:59:47,2895515251179187200,n/a,7,No
2015-02-24 15:01:05,7774365978993524736,2015-02-24 15:01:05,1,No
2015-02-24 15:02:50,5950744824138806272,2015-02-24 15:05:00,2,No
2015-02-24 15:04:43,62603459848987648,2015-02-24 15:05:07,1,No
2015-02-24 15:05:48,2821219926186089472,2015-02-24 15:05:56,1,No
2015-02-24 15:07:47,3073731520903568384,2015-02-24 15:16:36,7,No
2015-02-24 15:08:46,2094232924007865344,2015-02-24 15:14:09,10,No
2015-02-24 15:17:11,6634940426076664832,n/a,8,No
2015-02-24 15:17:14,4436282913710057472,2015-02-24 15:17:17,1,No
2015-02-24 15:17:59,3921129942919415808,2015-02-24 15:25:36,5,No
2015-02-24 15:19:47,8715575860409059328,2015-02-24 15:19:48,1,No
2015-02-24 15:21:21,3728327973222842368,2015-02-24 15:23:47,1,No
2015-02-24 15:22:55,2227474537728417792,2015-02-24 15:23:00,1,No
2015-02-24 15:26:07,8648461686639222784,2015-02-24 15:29:56,4,No
2015-02-24 15:25:38,6282723076232550400,2015-02-24 15:25:38,1,No
2015-02-24 15:28:16,4854938857027431424,n/a,1,No
2015-02-24 15:28:49,2759550659808689152,2015-02-24 15:30:36,14,Yes
2015-02-24 15:30:16,3860430248979701760,2015-02-24 15:30:22,1,No
2015-02-24 15:30:45,5906762093919054848,2015-02-24 15:31:00,1,No
2015-02-24 15:32:24,3921898660248117248,2015-02-24 15:38:38,6,No
2015-02-24 15:32:04,7712221256404017152,2015-02-24 15:33:19,10,No
2015-02-24 15:33:03,2191741288372820992,2015-02-24 15:33:04,1,No
2015-02-24 15:34:28,985683831207675904,2015-02-24 15:34:32,1,No
2015-02-24 15:38:05,8967044481275432960,2015-02-24 15:40:29,10,No
2015-02-24 15:42:04,846161592153397248,2015-02-24 15:43:13,3,No
2015-02-24 15:50:40,772914498613911552,2015-02-24 15:50:50,1,No
2015-02-24 15:50:12,2088865076747701248,2015-02-24 15:50:13,1,No
2015-02-24 15:50:07,1395266982916754432,2015-02-24 15:51:12,8,No
2015-02-24 15:51:04,2119713220826777600,2015-02-24 15:54:10,8,No
2015-02-24 15:53:21,5557498074823830528,2015-02-24 15:54:27,4,No
2015-02-24 15:55:01,8093250485561411584,2015-02-24 15:56:12,7,No
2015-02-24 15:55:08,3471258086947810304,2015-02-24 15:56:10,1,No
2015-02-24 15:56:46,5995191081505745920,2015-02-24 15:56:48,1,No
2015-02-24 15:59:07,3172861247819531264,2015-02-24 15:59:39,1,No
2015-02-24 16:01:15,1874969579071015936,2015-02-24 16:02:56,9,No
2015-02-24 16:01:16,3556605344152394752,2015-02-24 16:01:29,1,No
2015-02-24 16:02:26,3905288884466825216,2015-02-24 16:04:03,7,No
2015-02-24 16:04:56,2644744118834982912,2015-02-24 16:06:01,9,No
2015-02-24 16:06:15,6528100360586826752,2015-02-24 16:06:29,1,No
2015-02-24 16:07:00,5407684263291832320,2015-02-24 16:07:01,1,No
2015-02-24 16:12:57,611406841960991744,2015-02-24 16:14:13,8,No
2015-02-24 16:15:27,2042699535588525056,2015-02-24 16:17:19,3,No
2015-02-24 16:17:09,8763229572374306816,2015-02-24 16:19:59,10,No
2015-02-24 16:27:23,977178271156113408,2015-02-24 16:27:27,1,No
2015-02-24 16:27:52,7397930753637296128,2015-02-24 16:28:28,1,No
2015-02-24 16:28:04,6900841589510762496,2015-02-24 16:29:39,3,No
2015-02-24 16:33:05,5883610766582750208,n/a,1,No
2015-02-24 16:37:54,6114477921415752704,2015-02-24 16:38:02,1,No
2015-02-24 16:41:21,7157948045191740416,n/a,1,No
2015-02-24 16:42:02,1654671643622343680,n/a,9,No
2015-02-24 16:43:02,7133908672877253632,2015-02-24 16:45:58,5,No
2015-02-24 16:45:26,1580376931199271936,2015-02-24 16:49:43,4,No
2015-02-24 16:50:35,8548016834936931328,2015-02-24 16:54:59,2,No
2015-02-24 16:50:51,8161048560163701760,2015-02-24 16:50:54,1,No
2015-02-24 16:56:03,2411849656158256128,2015-02-24 16:57:39,1,No
2015-02-24 16:56:31,4642699230554530816,2015-02-24 16:57:48,5,No
2015-02-24 16:59:08,1350519274891240448,n/a,1,No
2015-02-24 16:59:50,6968087620118860800,2015-02-24 17:03:11,9,No
2015-02-24 17:00:33,2402357702046419968,2015-02-24 17:02:05,6,No
2015-02-24 17:01:07,8872477523787581440,2015-02-24 17:01:48,1,No
2015-02-24 17:01:25,6917533512551507968,2015-02-24 17:01:30,1,No
2015-02-24 17:10:55,8787581991973193728,2015-02-24 17:16:18,6,No
2015-02-24 17:09:45,8430667449504787456,n/a,1,No
2015-02-24 17:14:03,5682979117835984896,2015-02-24 17:15:19,9,No
2015-02-24 17:17:07,721311519565227008,2015-02-24 17:17:09,1,No
2015-02-24 17:18:12,6608392070389641216,2015-02-24 17:18:15,1,No
2015-02-24 17:18:39,8894109289329504256,2015-02-24 17:25:31,11,Yes
2015-02-24 17:25:59,7993985782643552256,2015-02-24 17:27:11,1,No
2015-02-24 17:28:25,3133996148556301312,2015-02-24 17:33:58,10,No
2015-02-24 17:31:00,6381393878527775744,2015-02-24 17:35:38,6,No
2015-02-24 17:30:44,9128604827870861312,2015-02-24 17:31:50,9,No
2015-02-24 17:32:00,5734813214284082176,2015-02-24 17:33:48,19,Yes
2015-02-24 17:32:05,193329369325999104,2015-02-24 17:33:36,1,No
2015-02-24 17:33:18,1093427834619596800,2015-02-24 17:33:22,1,No
2015-02-24 17:34:33,4635347167495986176,2015-02-24 17:35:47,1,No
2015-02-24 17:35:14,2234881792803112960,2015-02-24 17:35:15,1,No
2015-02-24 17:36:22,348403861056221184,2015-02-24 17:36:23,1,No
2015-02-24 17:37:05,9070482122128623616,2015-02-24 17:43:03,9,No
2015-02-24 17:38:08,4957056420860312576,2015-02-24 17:39:26,3,No
2015-02-24 17:38:42,2453408892973769728,2015-02-24 17:38:47,1,No
2015-02-24 17:38:54,4212307408494711808,2015-02-24 17:40:27,4,No
2015-02-24 17:40:29,4272070743259900928,2015-02-24 17:41:55,3,No
2015-02-24 17:45:25,8919824683372990464,2015-02-24 17:45:29,1,No
2015-02-24 17:44:54,5103149785222185984,2015-02-24 17:44:55,1,No
2015-02-24 17:47:12,6013404367357696000,2015-02-24 17:49:33,8,No
2015-02-24 17:49:44,2956413355252094976,2015-02-24 17:49:47,1,No
2015-02-24 17:53:06,4079207667147518976,2015-02-24 17:55:07,8,No
2015-02-24 17:53:21,1736957540888373248,2015-02-24 17:53:52,1,No
2015-02-24 17:58:12,3874714749343484928,2015-02-24 17:58:15,1,No
2015-02-24 17:59:02,2475617447937433600,2015-02-24 17:59:32,1,No
2015-02-24 18:00:36,139575144606997504,n/a,1,No
2015-02-24 18:04:57,3585920461868940288,2015-02-24 18:06:26,5,No
2015-02-24 18:03:13,4321290369451735040,2015-02-24 18:03:19,1,No
2015-02-24 18:03:49,465250224164320256,2015-02-24 18:03:50,1,No
2015-02-24 18:06:37,8821436105762268160,2015-02-24 18:09:54,4,No
2015-02-24 18:06:31,8054840910145085440,2015-02-24 18:06:32,1,No
2015-02-24 18:07:30,3041688351770473472,2015-02-24 18:10:37,9,Yes
2015-02-24 18:12:00,8877620890326295552,2015-02-24 18:13:29,9,No
2015-02-24 18:13:27,6334467450812333056,2015-02-24 18:13:41,1,No
2015-02-24 18:15:28,2498908075296262144,2015-02-24 18:15:33,1,No
2015-02-24 18:15:31,157581283582286848,2015-02-24 18:15:37,1,No
2015-02-24 18:19:31,3373250920253575168,2015-02-24 18:19:38,1,No
2015-02-24 18:22:34,2512145957835924480,2015-02-24 18:24:02,9,No
2015-02-24 18:24:23,8900373150811751424,2015-02-24 18:24:29,1,No
2015-02-24 18:26:55,1094442839937913856,n/a,10,No
2015-02-24 18:25:48,9183624942393930752,2015-02-24 18:26:03,1,No
2015-02-24 18:29:35,635038086596396032,2015-02-24 18:30:09,1,No
2015-02-24 18:32:15,7052496826134177792,2015-02-24 18:33:34,7,No
2015-02-24 18:32:02,7137762508666284032,2015-02-24 18:35:20,3,No
2015-02-24 18:32:21,155893140693860352,2015-02-24 18:35:41,1,No
2015-02-24 18:36:10,5627741237873361920,2015-02-24 18:42:05,19,Yes
2015-02-24 18:35:40,2921328870661177344,2015-02-24 18:37:18,5,No
2015-02-24 18:36:52,6087004290505989120,n/a,8,No
2015-02-24 18:37:09,4044845515811337216,n/a,5,No
2015-02-24 18:50:01,915921201428582400,2015-02-24 18:50:17,1,No
2015-02-24 18:53:33,3081219104939929600,2015-02-24 18:55:58,4,No
2015-02-24 18:53:55,7098417383236683776,2015-02-24 18:53:55,1,No
2015-02-24 18:53:50,4167970828774902784,2015-02-24 18:54:03,1,No
2015-02-24 18:54:11,1447983866474816512,n/a,11,Yes
2015-02-24 18:56:51,4188284402995507200,2015-02-24 18:58:29,6,No
2015-02-24 18:57:44,4753330940147365888,n/a,1,No
2015-02-24 19:02:07,6475986313423136768,2015-02-24 19:06:35,4,Yes
2015-02-24 19:08:38,8184860739411735552,2015-02-24 19:10:25,10,No
2015-02-24 19:09:24,5352355915456598016,2015-02-24 19:09:33,1,No
2015-02-24 19:13:43,6563847435977804800,2015-02-24 19:15:34,1,No
2015-02-24 19:15:49,4582196107169382400,n/a,1,No
2015-02-24 19:16:38,4167222582995838976,2015-02-24 19:16:50,1,No
2015-02-24 19:17:14,7090101173386243072,2015-02-24 19:17:20,1,No
2015-02-24 19:18:29,8820498264754392064,2015-02-24 19:20:27,1,No
2015-02-24 19:22:16,5461315478666322944,2015-02-24 19:25:57,10,No
2015-02-24 19:24:45,3270757442155386880,2015-02-24 19:26:12,2,No
2015-02-24 19:26:02,2566643977500651520,2015-02-24 19:29:23,6,No
2015-02-24 19:26:28,3057048604356367360,2015-02-24 19:26:41,1,No
2015-02-24 19:31:35,2911612612842097664,2015-02-24 19:34:11,4,No
2015-02-24 19:32:21,5248572092327108608,2015-02-24 19:33:41,3,No
2015-02-24 19:37:32,3423403507046134784,2015-02-24 19:39:48,5,No
2015-02-24 19:40:29,1682160907738072064,2015-02-24 19:40:33,1,No
2015-02-24 19:41:05,3295796185682789376,2015-02-24 19:41:16,1,No
2015-02-24 19:42:07,7944462269918678016,2015-02-24 19:44:27,8,No
2015-02-24 19:43:23,4740721815239917568,2015-02-24 19:47:14,3,No
2015-02-24 19:43:37,8444035378952226816,2015-02-24 19:44:44,2,No
2015-02-24 19:47:08,2310119754472288256,2015-02-24 19:49:08,9,No
2015-02-24 19:49:25,2801994660405515264,2015-02-24 19:51:53,6,No
2015-02-24 19:49:56,3019273691716598784,2015-02-24 19:51:58,2,No
2015-02-24 19:53:15,2791558747139073024,2015-02-24 19:53:40,1,No
2015-02-24 19:55:49,4286522994982416384,2015-02-24 19:55:54,1,No
2015-02-24 19:55:35,9027337554417077248,2015-02-24 19:55:45,1,No
2015-02-24 19:57:30,2489878386027602944,n/a,3,Yes
2015-02-24 19:57:20,5999061043762896896,2015-02-24 19:58:00,1,No
2015-02-24 20:00:08,3667782430283386880,2015-02-24 20:00:18,1,No
2015-02-24 20:04:25,2320136738061958144,n/a,1,No
2015-02-24 20:04:20,9012623717693422592,2015-02-24 20:05:26,2,No
2015-02-24 20:04:10,153488571358609408,2015-02-24 20:05:54,10,No
2015-02-24 20:05:38,5404606566505901056,2015-02-24 20:07:49,10,No
2015-02-24 20:06:44,946007862223273984,2015-02-24 20:08:01,3,No
2015-02-24 20:06:16,5269314042948532224,2015-02-24 20:11:53,1,No
2015-02-24 20:08:21,8448003229648801792,2015-02-24 20:10:24,4,No
2015-02-24 20:18:34,1048582198895434752,2015-02-24 20:20:49,1,No
2015-02-24 20:25:39,7826474830912056320,2015-02-24 20:26:42,6,No
2015-02-24 20:29:04,6671825477486374912,2015-02-24 20:31:31,2,No
2015-02-24 20:29:48,573788580529083392,2015-02-24 20:29:50,1,No
2015-02-24 20:29:59,2614788966781365248,2015-02-24 20:31:50,6,No
2015-02-24 20:33:51,8882585434318176256,2015-02-24 20:34:05,1,No
2015-02-24 20:38:41,6061015617352928256,2015-02-24 20:38:46,1,No
2015-02-24 20:39:56,6778248647446045696,2015-02-24 20:43:36,8,No
2015-02-24 20:41:35,1661065180691222528,2015-02-24 20:41:36,1,No
2015-02-24 20:44:47,1544996049808118784,2015-02-24 20:48:52,9,No
2015-02-24 20:45:09,8505551902294466560,2015-02-24 20:49:12,8,No
2015-02-24 20:46:33,7622511697958417408,2015-02-24 20:47:48,8,No
2015-02-24 20:48:05,5937379057975063552,2015-02-24 20:49:19,2,No
2015-02-24 20:49:17,216901758443389952,2015-02-24 20:51:33,5,No
2015-02-24 20:51:29,4689830633234250752,2015-02-24 20:51:37,1,No
2015-02-24 20:52:12,3452493115857174528,2015-02-24 20:55:04,9,No
2015-02-24 20:52:23,4810738894814466048,2015-02-24 20:54:19,1,No
2015-02-24 20:54:15,8497675560722792448,2015-02-24 20:54:18,1,No
2015-02-24 20:55:46,5924606068296593408,2015-02-24 20:55:58,1,No
